phn	cls	pi
S-AY-EH	DIP	76401
S-AY-ER	DIP	76402
S-AY-AO	DIP	76403
S-AY-AE	DIP	76404
S-AY-AH	DIP	76405
S-AY-AA	DIP	76406
S-AY-EY	DIP	76407
S-AY-OW	DIP	76408
S-AY-OY	DIP	76409
S-AY-AY	DIP	76410
S-AY-AW	DIP	76411
TH-AY-sta	DIP	76412
TH-AY-stp	DIP	76413
TH-AY-sil	DIP	76414
TH-AY-spn	DIP	76415
TH-AY-P	DIP	76416
TH-AY-T	DIP	76417
TH-AY-K	DIP	76418
TH-AY-B	DIP	76419
TH-AY-D	DIP	76420
TH-AY-G	DIP	76421
TH-AY-CH	DIP	76422
TH-AY-JH	DIP	76423
TH-AY-F	DIP	76424
TH-AY-S	DIP	76425
TH-AY-TH	DIP	76426
TH-AY-SH	DIP	76427
TH-AY-HH	DIP	76428
TH-AY-V	DIP	76429
TH-AY-Z	DIP	76430
TH-AY-DH	DIP	76431
TH-AY-ZH	DIP	76432
TH-AY-M	DIP	76433
TH-AY-N	DIP	76434
TH-AY-NG	DIP	76435
TH-AY-L	DIP	76436
TH-AY-R	DIP	76437
TH-AY-Y	DIP	76438
TH-AY-W	DIP	76439
TH-AY-IY	DIP	76440
TH-AY-IH	DIP	76441
TH-AY-UW	DIP	76442
TH-AY-UH	DIP	76443
TH-AY-EH	DIP	76444
TH-AY-ER	DIP	76445
TH-AY-AO	DIP	76446
TH-AY-AE	DIP	76447
TH-AY-AH	DIP	76448
TH-AY-AA	DIP	76449
TH-AY-EY	DIP	76450
TH-AY-OW	DIP	76451
TH-AY-OY	DIP	76452
TH-AY-AY	DIP	76453
TH-AY-AW	DIP	76454
SH-AY-sta	DIP	76455
SH-AY-stp	DIP	76456
SH-AY-sil	DIP	76457
SH-AY-spn	DIP	76458
SH-AY-P	DIP	76459
SH-AY-T	DIP	76460
SH-AY-K	DIP	76461
SH-AY-B	DIP	76462
SH-AY-D	DIP	76463
SH-AY-G	DIP	76464
SH-AY-CH	DIP	76465
SH-AY-JH	DIP	76466
SH-AY-F	DIP	76467
SH-AY-S	DIP	76468
SH-AY-TH	DIP	76469
SH-AY-SH	DIP	76470
SH-AY-HH	DIP	76471
SH-AY-V	DIP	76472
SH-AY-Z	DIP	76473
SH-AY-DH	DIP	76474
SH-AY-ZH	DIP	76475
SH-AY-M	DIP	76476
SH-AY-N	DIP	76477
SH-AY-NG	DIP	76478
SH-AY-L	DIP	76479
SH-AY-R	DIP	76480
SH-AY-Y	DIP	76481
SH-AY-W	DIP	76482
SH-AY-IY	DIP	76483
SH-AY-IH	DIP	76484
SH-AY-UW	DIP	76485
SH-AY-UH	DIP	76486
SH-AY-EH	DIP	76487
SH-AY-ER	DIP	76488
SH-AY-AO	DIP	76489
SH-AY-AE	DIP	76490
SH-AY-AH	DIP	76491
SH-AY-AA	DIP	76492
SH-AY-EY	DIP	76493
SH-AY-OW	DIP	76494
SH-AY-OY	DIP	76495
SH-AY-AY	DIP	76496
SH-AY-AW	DIP	76497
HH-AY-sta	DIP	76498
HH-AY-stp	DIP	76499
HH-AY-sil	DIP	76500
HH-AY-spn	DIP	76501
HH-AY-P	DIP	76502
HH-AY-T	DIP	76503
HH-AY-K	DIP	76504
HH-AY-B	DIP	76505
HH-AY-D	DIP	76506
HH-AY-G	DIP	76507
HH-AY-CH	DIP	76508
HH-AY-JH	DIP	76509
HH-AY-F	DIP	76510
HH-AY-S	DIP	76511
HH-AY-TH	DIP	76512
HH-AY-SH	DIP	76513
HH-AY-HH	DIP	76514
HH-AY-V	DIP	76515
HH-AY-Z	DIP	76516
HH-AY-DH	DIP	76517
HH-AY-ZH	DIP	76518
HH-AY-M	DIP	76519
HH-AY-N	DIP	76520
HH-AY-NG	DIP	76521
HH-AY-L	DIP	76522
HH-AY-R	DIP	76523
HH-AY-Y	DIP	76524
HH-AY-W	DIP	76525
HH-AY-IY	DIP	76526
HH-AY-IH	DIP	76527
HH-AY-UW	DIP	76528
HH-AY-UH	DIP	76529
HH-AY-EH	DIP	76530
HH-AY-ER	DIP	76531
HH-AY-AO	DIP	76532
HH-AY-AE	DIP	76533
HH-AY-AH	DIP	76534
HH-AY-AA	DIP	76535
HH-AY-EY	DIP	76536
HH-AY-OW	DIP	76537
HH-AY-OY	DIP	76538
HH-AY-AY	DIP	76539
HH-AY-AW	DIP	76540
V-AY-sta	DIP	76541
V-AY-stp	DIP	76542
V-AY-sil	DIP	76543
V-AY-spn	DIP	76544
V-AY-P	DIP	76545
V-AY-T	DIP	76546
V-AY-K	DIP	76547
V-AY-B	DIP	76548
V-AY-D	DIP	76549
V-AY-G	DIP	76550
V-AY-CH	DIP	76551
V-AY-JH	DIP	76552
V-AY-F	DIP	76553
V-AY-S	DIP	76554
V-AY-TH	DIP	76555
V-AY-SH	DIP	76556
V-AY-HH	DIP	76557
V-AY-V	DIP	76558
V-AY-Z	DIP	76559
V-AY-DH	DIP	76560
V-AY-ZH	DIP	76561
V-AY-M	DIP	76562
V-AY-N	DIP	76563
V-AY-NG	DIP	76564
V-AY-L	DIP	76565
V-AY-R	DIP	76566
V-AY-Y	DIP	76567
V-AY-W	DIP	76568
V-AY-IY	DIP	76569
V-AY-IH	DIP	76570
V-AY-UW	DIP	76571
V-AY-UH	DIP	76572
V-AY-EH	DIP	76573
V-AY-ER	DIP	76574
V-AY-AO	DIP	76575
V-AY-AE	DIP	76576
V-AY-AH	DIP	76577
V-AY-AA	DIP	76578
V-AY-EY	DIP	76579
V-AY-OW	DIP	76580
V-AY-OY	DIP	76581
V-AY-AY	DIP	76582
V-AY-AW	DIP	76583
Z-AY-sta	DIP	76584
Z-AY-stp	DIP	76585
Z-AY-sil	DIP	76586
Z-AY-spn	DIP	76587
Z-AY-P	DIP	76588
Z-AY-T	DIP	76589
Z-AY-K	DIP	76590
Z-AY-B	DIP	76591
Z-AY-D	DIP	76592
Z-AY-G	DIP	76593
Z-AY-CH	DIP	76594
Z-AY-JH	DIP	76595
Z-AY-F	DIP	76596
Z-AY-S	DIP	76597
Z-AY-TH	DIP	76598
Z-AY-SH	DIP	76599
Z-AY-HH	DIP	76600
Z-AY-V	DIP	76601
Z-AY-Z	DIP	76602
Z-AY-DH	DIP	76603
Z-AY-ZH	DIP	76604
Z-AY-M	DIP	76605
Z-AY-N	DIP	76606
Z-AY-NG	DIP	76607
Z-AY-L	DIP	76608
Z-AY-R	DIP	76609
Z-AY-Y	DIP	76610
Z-AY-W	DIP	76611
Z-AY-IY	DIP	76612
Z-AY-IH	DIP	76613
Z-AY-UW	DIP	76614
Z-AY-UH	DIP	76615
Z-AY-EH	DIP	76616
Z-AY-ER	DIP	76617
Z-AY-AO	DIP	76618
Z-AY-AE	DIP	76619
Z-AY-AH	DIP	76620
Z-AY-AA	DIP	76621
Z-AY-EY	DIP	76622
Z-AY-OW	DIP	76623
Z-AY-OY	DIP	76624
Z-AY-AY	DIP	76625
Z-AY-AW	DIP	76626
DH-AY-sta	DIP	76627
DH-AY-stp	DIP	76628
DH-AY-sil	DIP	76629
DH-AY-spn	DIP	76630
DH-AY-P	DIP	76631
DH-AY-T	DIP	76632
DH-AY-K	DIP	76633
DH-AY-B	DIP	76634
DH-AY-D	DIP	76635
DH-AY-G	DIP	76636
DH-AY-CH	DIP	76637
DH-AY-JH	DIP	76638
DH-AY-F	DIP	76639
DH-AY-S	DIP	76640
DH-AY-TH	DIP	76641
DH-AY-SH	DIP	76642
DH-AY-HH	DIP	76643
DH-AY-V	DIP	76644
DH-AY-Z	DIP	76645
DH-AY-DH	DIP	76646
DH-AY-ZH	DIP	76647
DH-AY-M	DIP	76648
DH-AY-N	DIP	76649
DH-AY-NG	DIP	76650
DH-AY-L	DIP	76651
DH-AY-R	DIP	76652
DH-AY-Y	DIP	76653
DH-AY-W	DIP	76654
DH-AY-IY	DIP	76655
DH-AY-IH	DIP	76656
DH-AY-UW	DIP	76657
DH-AY-UH	DIP	76658
DH-AY-EH	DIP	76659
DH-AY-ER	DIP	76660
DH-AY-AO	DIP	76661
DH-AY-AE	DIP	76662
DH-AY-AH	DIP	76663
DH-AY-AA	DIP	76664
DH-AY-EY	DIP	76665
DH-AY-OW	DIP	76666
DH-AY-OY	DIP	76667
DH-AY-AY	DIP	76668
DH-AY-AW	DIP	76669
ZH-AY-sta	DIP	76670
ZH-AY-stp	DIP	76671
ZH-AY-sil	DIP	76672
ZH-AY-spn	DIP	76673
ZH-AY-P	DIP	76674
ZH-AY-T	DIP	76675
ZH-AY-K	DIP	76676
ZH-AY-B	DIP	76677
ZH-AY-D	DIP	76678
ZH-AY-G	DIP	76679
ZH-AY-CH	DIP	76680
ZH-AY-JH	DIP	76681
ZH-AY-F	DIP	76682
ZH-AY-S	DIP	76683
ZH-AY-TH	DIP	76684
ZH-AY-SH	DIP	76685
ZH-AY-HH	DIP	76686
ZH-AY-V	DIP	76687
ZH-AY-Z	DIP	76688
ZH-AY-DH	DIP	76689
ZH-AY-ZH	DIP	76690
ZH-AY-M	DIP	76691
ZH-AY-N	DIP	76692
ZH-AY-NG	DIP	76693
ZH-AY-L	DIP	76694
ZH-AY-R	DIP	76695
ZH-AY-Y	DIP	76696
ZH-AY-W	DIP	76697
ZH-AY-IY	DIP	76698
ZH-AY-IH	DIP	76699
ZH-AY-UW	DIP	76700
ZH-AY-UH	DIP	76701
ZH-AY-EH	DIP	76702
ZH-AY-ER	DIP	76703
ZH-AY-AO	DIP	76704
ZH-AY-AE	DIP	76705
ZH-AY-AH	DIP	76706
ZH-AY-AA	DIP	76707
ZH-AY-EY	DIP	76708
ZH-AY-OW	DIP	76709
ZH-AY-OY	DIP	76710
ZH-AY-AY	DIP	76711
ZH-AY-AW	DIP	76712
M-AY-sta	DIP	76713
M-AY-stp	DIP	76714
M-AY-sil	DIP	76715
M-AY-spn	DIP	76716
M-AY-P	DIP	76717
M-AY-T	DIP	76718
M-AY-K	DIP	76719
M-AY-B	DIP	76720
M-AY-D	DIP	76721
M-AY-G	DIP	76722
M-AY-CH	DIP	76723
M-AY-JH	DIP	76724
M-AY-F	DIP	76725
M-AY-S	DIP	76726
M-AY-TH	DIP	76727
M-AY-SH	DIP	76728
M-AY-HH	DIP	76729
M-AY-V	DIP	76730
M-AY-Z	DIP	76731
M-AY-DH	DIP	76732
M-AY-ZH	DIP	76733
M-AY-M	DIP	76734
M-AY-N	DIP	76735
M-AY-NG	DIP	76736
M-AY-L	DIP	76737
M-AY-R	DIP	76738
M-AY-Y	DIP	76739
M-AY-W	DIP	76740
M-AY-IY	DIP	76741
M-AY-IH	DIP	76742
M-AY-UW	DIP	76743
M-AY-UH	DIP	76744
M-AY-EH	DIP	76745
M-AY-ER	DIP	76746
M-AY-AO	DIP	76747
M-AY-AE	DIP	76748
M-AY-AH	DIP	76749
M-AY-AA	DIP	76750
M-AY-EY	DIP	76751
M-AY-OW	DIP	76752
M-AY-OY	DIP	76753
M-AY-AY	DIP	76754
M-AY-AW	DIP	76755
N-AY-sta	DIP	76756
N-AY-stp	DIP	76757
N-AY-sil	DIP	76758
N-AY-spn	DIP	76759
N-AY-P	DIP	76760
N-AY-T	DIP	76761
N-AY-K	DIP	76762
N-AY-B	DIP	76763
N-AY-D	DIP	76764
N-AY-G	DIP	76765
N-AY-CH	DIP	76766
N-AY-JH	DIP	76767
N-AY-F	DIP	76768
N-AY-S	DIP	76769
N-AY-TH	DIP	76770
N-AY-SH	DIP	76771
N-AY-HH	DIP	76772
N-AY-V	DIP	76773
N-AY-Z	DIP	76774
N-AY-DH	DIP	76775
N-AY-ZH	DIP	76776
N-AY-M	DIP	76777
N-AY-N	DIP	76778
N-AY-NG	DIP	76779
N-AY-L	DIP	76780
N-AY-R	DIP	76781
N-AY-Y	DIP	76782
N-AY-W	DIP	76783
N-AY-IY	DIP	76784
N-AY-IH	DIP	76785
N-AY-UW	DIP	76786
N-AY-UH	DIP	76787
N-AY-EH	DIP	76788
N-AY-ER	DIP	76789
N-AY-AO	DIP	76790
N-AY-AE	DIP	76791
N-AY-AH	DIP	76792
N-AY-AA	DIP	76793
N-AY-EY	DIP	76794
N-AY-OW	DIP	76795
N-AY-OY	DIP	76796
N-AY-AY	DIP	76797
N-AY-AW	DIP	76798
NG-AY-sta	DIP	76799
NG-AY-stp	DIP	76800
NG-AY-sil	DIP	76801
NG-AY-spn	DIP	76802
NG-AY-P	DIP	76803
NG-AY-T	DIP	76804
NG-AY-K	DIP	76805
NG-AY-B	DIP	76806
NG-AY-D	DIP	76807
NG-AY-G	DIP	76808
NG-AY-CH	DIP	76809
NG-AY-JH	DIP	76810
NG-AY-F	DIP	76811
NG-AY-S	DIP	76812
NG-AY-TH	DIP	76813
NG-AY-SH	DIP	76814
NG-AY-HH	DIP	76815
NG-AY-V	DIP	76816
NG-AY-Z	DIP	76817
NG-AY-DH	DIP	76818
NG-AY-ZH	DIP	76819
NG-AY-M	DIP	76820
NG-AY-N	DIP	76821
NG-AY-NG	DIP	76822
NG-AY-L	DIP	76823
NG-AY-R	DIP	76824
NG-AY-Y	DIP	76825
NG-AY-W	DIP	76826
NG-AY-IY	DIP	76827
NG-AY-IH	DIP	76828
NG-AY-UW	DIP	76829
NG-AY-UH	DIP	76830
NG-AY-EH	DIP	76831
NG-AY-ER	DIP	76832
NG-AY-AO	DIP	76833
NG-AY-AE	DIP	76834
NG-AY-AH	DIP	76835
NG-AY-AA	DIP	76836
NG-AY-EY	DIP	76837
NG-AY-OW	DIP	76838
NG-AY-OY	DIP	76839
NG-AY-AY	DIP	76840
NG-AY-AW	DIP	76841
L-AY-sta	DIP	76842
L-AY-stp	DIP	76843
L-AY-sil	DIP	76844
L-AY-spn	DIP	76845
L-AY-P	DIP	76846
L-AY-T	DIP	76847
L-AY-K	DIP	76848
L-AY-B	DIP	76849
L-AY-D	DIP	76850
L-AY-G	DIP	76851
L-AY-CH	DIP	76852
L-AY-JH	DIP	76853
L-AY-F	DIP	76854
L-AY-S	DIP	76855
L-AY-TH	DIP	76856
L-AY-SH	DIP	76857
L-AY-HH	DIP	76858
L-AY-V	DIP	76859
L-AY-Z	DIP	76860
L-AY-DH	DIP	76861
L-AY-ZH	DIP	76862
L-AY-M	DIP	76863
L-AY-N	DIP	76864
L-AY-NG	DIP	76865
L-AY-L	DIP	76866
L-AY-R	DIP	76867
L-AY-Y	DIP	76868
L-AY-W	DIP	76869
L-AY-IY	DIP	76870
L-AY-IH	DIP	76871
L-AY-UW	DIP	76872
L-AY-UH	DIP	76873
L-AY-EH	DIP	76874
L-AY-ER	DIP	76875
L-AY-AO	DIP	76876
L-AY-AE	DIP	76877
L-AY-AH	DIP	76878
L-AY-AA	DIP	76879
L-AY-EY	DIP	76880
L-AY-OW	DIP	76881
L-AY-OY	DIP	76882
L-AY-AY	DIP	76883
L-AY-AW	DIP	76884
R-AY-sta	DIP	76885
R-AY-stp	DIP	76886
R-AY-sil	DIP	76887
R-AY-spn	DIP	76888
R-AY-P	DIP	76889
R-AY-T	DIP	76890
R-AY-K	DIP	76891
R-AY-B	DIP	76892
R-AY-D	DIP	76893
R-AY-G	DIP	76894
R-AY-CH	DIP	76895
R-AY-JH	DIP	76896
R-AY-F	DIP	76897
R-AY-S	DIP	76898
R-AY-TH	DIP	76899
R-AY-SH	DIP	76900
R-AY-HH	DIP	76901
R-AY-V	DIP	76902
R-AY-Z	DIP	76903
R-AY-DH	DIP	76904
R-AY-ZH	DIP	76905
R-AY-M	DIP	76906
R-AY-N	DIP	76907
R-AY-NG	DIP	76908
R-AY-L	DIP	76909
R-AY-R	DIP	76910
R-AY-Y	DIP	76911
R-AY-W	DIP	76912
R-AY-IY	DIP	76913
R-AY-IH	DIP	76914
R-AY-UW	DIP	76915
R-AY-UH	DIP	76916
R-AY-EH	DIP	76917
R-AY-ER	DIP	76918
R-AY-AO	DIP	76919
R-AY-AE	DIP	76920
R-AY-AH	DIP	76921
R-AY-AA	DIP	76922
R-AY-EY	DIP	76923
R-AY-OW	DIP	76924
R-AY-OY	DIP	76925
R-AY-AY	DIP	76926
R-AY-AW	DIP	76927
Y-AY-sta	DIP	76928
Y-AY-stp	DIP	76929
Y-AY-sil	DIP	76930
Y-AY-spn	DIP	76931
Y-AY-P	DIP	76932
Y-AY-T	DIP	76933
Y-AY-K	DIP	76934
Y-AY-B	DIP	76935
Y-AY-D	DIP	76936
Y-AY-G	DIP	76937
Y-AY-CH	DIP	76938
Y-AY-JH	DIP	76939
Y-AY-F	DIP	76940
Y-AY-S	DIP	76941
Y-AY-TH	DIP	76942
Y-AY-SH	DIP	76943
Y-AY-HH	DIP	76944
Y-AY-V	DIP	76945
Y-AY-Z	DIP	76946
Y-AY-DH	DIP	76947
Y-AY-ZH	DIP	76948
Y-AY-M	DIP	76949
Y-AY-N	DIP	76950
Y-AY-NG	DIP	76951
Y-AY-L	DIP	76952
Y-AY-R	DIP	76953
Y-AY-Y	DIP	76954
Y-AY-W	DIP	76955
Y-AY-IY	DIP	76956
Y-AY-IH	DIP	76957
Y-AY-UW	DIP	76958
Y-AY-UH	DIP	76959
Y-AY-EH	DIP	76960
Y-AY-ER	DIP	76961
Y-AY-AO	DIP	76962
Y-AY-AE	DIP	76963
Y-AY-AH	DIP	76964
Y-AY-AA	DIP	76965
Y-AY-EY	DIP	76966
Y-AY-OW	DIP	76967
Y-AY-OY	DIP	76968
Y-AY-AY	DIP	76969
Y-AY-AW	DIP	76970
W-AY-sta	DIP	76971
W-AY-stp	DIP	76972
W-AY-sil	DIP	76973
W-AY-spn	DIP	76974
W-AY-P	DIP	76975
W-AY-T	DIP	76976
W-AY-K	DIP	76977
W-AY-B	DIP	76978
W-AY-D	DIP	76979
W-AY-G	DIP	76980
W-AY-CH	DIP	76981
W-AY-JH	DIP	76982
W-AY-F	DIP	76983
W-AY-S	DIP	76984
W-AY-TH	DIP	76985
W-AY-SH	DIP	76986
W-AY-HH	DIP	76987
W-AY-V	DIP	76988
W-AY-Z	DIP	76989
W-AY-DH	DIP	76990
W-AY-ZH	DIP	76991
W-AY-M	DIP	76992
W-AY-N	DIP	76993
W-AY-NG	DIP	76994
W-AY-L	DIP	76995
W-AY-R	DIP	76996
W-AY-Y	DIP	76997
W-AY-W	DIP	76998
W-AY-IY	DIP	76999
W-AY-IH	DIP	77000
W-AY-UW	DIP	77001
W-AY-UH	DIP	77002
W-AY-EH	DIP	77003
W-AY-ER	DIP	77004
W-AY-AO	DIP	77005
W-AY-AE	DIP	77006
W-AY-AH	DIP	77007
W-AY-AA	DIP	77008
W-AY-EY	DIP	77009
W-AY-OW	DIP	77010
W-AY-OY	DIP	77011
W-AY-AY	DIP	77012
W-AY-AW	DIP	77013
IY-AY-sta	DIP	77014
IY-AY-stp	DIP	77015
IY-AY-sil	DIP	77016
IY-AY-spn	DIP	77017
IY-AY-P	DIP	77018
IY-AY-T	DIP	77019
IY-AY-K	DIP	77020
IY-AY-B	DIP	77021
IY-AY-D	DIP	77022
IY-AY-G	DIP	77023
IY-AY-CH	DIP	77024
IY-AY-JH	DIP	77025
IY-AY-F	DIP	77026
IY-AY-S	DIP	77027
IY-AY-TH	DIP	77028
IY-AY-SH	DIP	77029
IY-AY-HH	DIP	77030
IY-AY-V	DIP	77031
IY-AY-Z	DIP	77032
IY-AY-DH	DIP	77033
IY-AY-ZH	DIP	77034
IY-AY-M	DIP	77035
IY-AY-N	DIP	77036
IY-AY-NG	DIP	77037
IY-AY-L	DIP	77038
IY-AY-R	DIP	77039
IY-AY-Y	DIP	77040
IY-AY-W	DIP	77041
IY-AY-IY	DIP	77042
IY-AY-IH	DIP	77043
IY-AY-UW	DIP	77044
IY-AY-UH	DIP	77045
IY-AY-EH	DIP	77046
IY-AY-ER	DIP	77047
IY-AY-AO	DIP	77048
IY-AY-AE	DIP	77049
IY-AY-AH	DIP	77050
IY-AY-AA	DIP	77051
IY-AY-EY	DIP	77052
IY-AY-OW	DIP	77053
IY-AY-OY	DIP	77054
IY-AY-AY	DIP	77055
IY-AY-AW	DIP	77056
IH-AY-sta	DIP	77057
IH-AY-stp	DIP	77058
IH-AY-sil	DIP	77059
IH-AY-spn	DIP	77060
IH-AY-P	DIP	77061
IH-AY-T	DIP	77062
IH-AY-K	DIP	77063
IH-AY-B	DIP	77064
IH-AY-D	DIP	77065
IH-AY-G	DIP	77066
IH-AY-CH	DIP	77067
IH-AY-JH	DIP	77068
IH-AY-F	DIP	77069
IH-AY-S	DIP	77070
IH-AY-TH	DIP	77071
IH-AY-SH	DIP	77072
IH-AY-HH	DIP	77073
IH-AY-V	DIP	77074
IH-AY-Z	DIP	77075
IH-AY-DH	DIP	77076
IH-AY-ZH	DIP	77077
IH-AY-M	DIP	77078
IH-AY-N	DIP	77079
IH-AY-NG	DIP	77080
IH-AY-L	DIP	77081
IH-AY-R	DIP	77082
IH-AY-Y	DIP	77083
IH-AY-W	DIP	77084
IH-AY-IY	DIP	77085
IH-AY-IH	DIP	77086
IH-AY-UW	DIP	77087
IH-AY-UH	DIP	77088
IH-AY-EH	DIP	77089
IH-AY-ER	DIP	77090
IH-AY-AO	DIP	77091
IH-AY-AE	DIP	77092
IH-AY-AH	DIP	77093
IH-AY-AA	DIP	77094
IH-AY-EY	DIP	77095
IH-AY-OW	DIP	77096
IH-AY-OY	DIP	77097
IH-AY-AY	DIP	77098
IH-AY-AW	DIP	77099
UW-AY-sta	DIP	77100
UW-AY-stp	DIP	77101
UW-AY-sil	DIP	77102
UW-AY-spn	DIP	77103
UW-AY-P	DIP	77104
UW-AY-T	DIP	77105
UW-AY-K	DIP	77106
UW-AY-B	DIP	77107
UW-AY-D	DIP	77108
UW-AY-G	DIP	77109
UW-AY-CH	DIP	77110
UW-AY-JH	DIP	77111
UW-AY-F	DIP	77112
UW-AY-S	DIP	77113
UW-AY-TH	DIP	77114
UW-AY-SH	DIP	77115
UW-AY-HH	DIP	77116
UW-AY-V	DIP	77117
UW-AY-Z	DIP	77118
UW-AY-DH	DIP	77119
UW-AY-ZH	DIP	77120
UW-AY-M	DIP	77121
UW-AY-N	DIP	77122
UW-AY-NG	DIP	77123
UW-AY-L	DIP	77124
UW-AY-R	DIP	77125
UW-AY-Y	DIP	77126
UW-AY-W	DIP	77127
UW-AY-IY	DIP	77128
UW-AY-IH	DIP	77129
UW-AY-UW	DIP	77130
UW-AY-UH	DIP	77131
UW-AY-EH	DIP	77132
UW-AY-ER	DIP	77133
UW-AY-AO	DIP	77134
UW-AY-AE	DIP	77135
UW-AY-AH	DIP	77136
UW-AY-AA	DIP	77137
UW-AY-EY	DIP	77138
UW-AY-OW	DIP	77139
UW-AY-OY	DIP	77140
UW-AY-AY	DIP	77141
UW-AY-AW	DIP	77142
UH-AY-sta	DIP	77143
UH-AY-stp	DIP	77144
UH-AY-sil	DIP	77145
UH-AY-spn	DIP	77146
UH-AY-P	DIP	77147
UH-AY-T	DIP	77148
UH-AY-K	DIP	77149
UH-AY-B	DIP	77150
UH-AY-D	DIP	77151
UH-AY-G	DIP	77152
UH-AY-CH	DIP	77153
UH-AY-JH	DIP	77154
UH-AY-F	DIP	77155
UH-AY-S	DIP	77156
UH-AY-TH	DIP	77157
UH-AY-SH	DIP	77158
UH-AY-HH	DIP	77159
UH-AY-V	DIP	77160
UH-AY-Z	DIP	77161
UH-AY-DH	DIP	77162
UH-AY-ZH	DIP	77163
UH-AY-M	DIP	77164
UH-AY-N	DIP	77165
UH-AY-NG	DIP	77166
UH-AY-L	DIP	77167
UH-AY-R	DIP	77168
UH-AY-Y	DIP	77169
UH-AY-W	DIP	77170
UH-AY-IY	DIP	77171
UH-AY-IH	DIP	77172
UH-AY-UW	DIP	77173
UH-AY-UH	DIP	77174
UH-AY-EH	DIP	77175
UH-AY-ER	DIP	77176
UH-AY-AO	DIP	77177
UH-AY-AE	DIP	77178
UH-AY-AH	DIP	77179
UH-AY-AA	DIP	77180
UH-AY-EY	DIP	77181
UH-AY-OW	DIP	77182
UH-AY-OY	DIP	77183
UH-AY-AY	DIP	77184
UH-AY-AW	DIP	77185
EH-AY-sta	DIP	77186
EH-AY-stp	DIP	77187
EH-AY-sil	DIP	77188
EH-AY-spn	DIP	77189
EH-AY-P	DIP	77190
EH-AY-T	DIP	77191
EH-AY-K	DIP	77192
EH-AY-B	DIP	77193
EH-AY-D	DIP	77194
EH-AY-G	DIP	77195
EH-AY-CH	DIP	77196
EH-AY-JH	DIP	77197
EH-AY-F	DIP	77198
EH-AY-S	DIP	77199
EH-AY-TH	DIP	77200
EH-AY-SH	DIP	77201
EH-AY-HH	DIP	77202
EH-AY-V	DIP	77203
EH-AY-Z	DIP	77204
EH-AY-DH	DIP	77205
EH-AY-ZH	DIP	77206
EH-AY-M	DIP	77207
EH-AY-N	DIP	77208
EH-AY-NG	DIP	77209
EH-AY-L	DIP	77210
EH-AY-R	DIP	77211
EH-AY-Y	DIP	77212
EH-AY-W	DIP	77213
EH-AY-IY	DIP	77214
EH-AY-IH	DIP	77215
EH-AY-UW	DIP	77216
EH-AY-UH	DIP	77217
EH-AY-EH	DIP	77218
EH-AY-ER	DIP	77219
EH-AY-AO	DIP	77220
EH-AY-AE	DIP	77221
EH-AY-AH	DIP	77222
EH-AY-AA	DIP	77223
EH-AY-EY	DIP	77224
EH-AY-OW	DIP	77225
EH-AY-OY	DIP	77226
EH-AY-AY	DIP	77227
EH-AY-AW	DIP	77228
ER-AY-sta	DIP	77229
ER-AY-stp	DIP	77230
ER-AY-sil	DIP	77231
ER-AY-spn	DIP	77232
ER-AY-P	DIP	77233
ER-AY-T	DIP	77234
ER-AY-K	DIP	77235
ER-AY-B	DIP	77236
ER-AY-D	DIP	77237
ER-AY-G	DIP	77238
ER-AY-CH	DIP	77239
ER-AY-JH	DIP	77240
ER-AY-F	DIP	77241
ER-AY-S	DIP	77242
ER-AY-TH	DIP	77243
ER-AY-SH	DIP	77244
ER-AY-HH	DIP	77245
ER-AY-V	DIP	77246
ER-AY-Z	DIP	77247
ER-AY-DH	DIP	77248
ER-AY-ZH	DIP	77249
ER-AY-M	DIP	77250
ER-AY-N	DIP	77251
ER-AY-NG	DIP	77252
ER-AY-L	DIP	77253
ER-AY-R	DIP	77254
ER-AY-Y	DIP	77255
ER-AY-W	DIP	77256
ER-AY-IY	DIP	77257
ER-AY-IH	DIP	77258
ER-AY-UW	DIP	77259
ER-AY-UH	DIP	77260
ER-AY-EH	DIP	77261
ER-AY-ER	DIP	77262
ER-AY-AO	DIP	77263
ER-AY-AE	DIP	77264
ER-AY-AH	DIP	77265
ER-AY-AA	DIP	77266
ER-AY-EY	DIP	77267
ER-AY-OW	DIP	77268
ER-AY-OY	DIP	77269
ER-AY-AY	DIP	77270
ER-AY-AW	DIP	77271
AO-AY-sta	DIP	77272
AO-AY-stp	DIP	77273
AO-AY-sil	DIP	77274
AO-AY-spn	DIP	77275
AO-AY-P	DIP	77276
AO-AY-T	DIP	77277
AO-AY-K	DIP	77278
AO-AY-B	DIP	77279
AO-AY-D	DIP	77280
AO-AY-G	DIP	77281
AO-AY-CH	DIP	77282
AO-AY-JH	DIP	77283
AO-AY-F	DIP	77284
AO-AY-S	DIP	77285
AO-AY-TH	DIP	77286
AO-AY-SH	DIP	77287
AO-AY-HH	DIP	77288
AO-AY-V	DIP	77289
AO-AY-Z	DIP	77290
AO-AY-DH	DIP	77291
AO-AY-ZH	DIP	77292
AO-AY-M	DIP	77293
AO-AY-N	DIP	77294
AO-AY-NG	DIP	77295
AO-AY-L	DIP	77296
AO-AY-R	DIP	77297
AO-AY-Y	DIP	77298
AO-AY-W	DIP	77299
AO-AY-IY	DIP	77300
AO-AY-IH	DIP	77301
AO-AY-UW	DIP	77302
AO-AY-UH	DIP	77303
AO-AY-EH	DIP	77304
AO-AY-ER	DIP	77305
